commissioner_name,meeting_idx_id,utterance_order,tag_key,tag_label,tag_category,confidence,evidence_text
백대용,6709,29,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.69,"자료, 현황, 조사"
백대용,6709,31,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
백대용,6709,31,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
백대용,6709,33,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,공표
백대용,6709,33,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,조항
백대용,6709,33,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
백대용,6709,33,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
백대용,6709,35,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,공표
백대용,6709,35,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
백대용,6709,35,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,사업자
백대용,6709,35,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
백대용,6709,37,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,공표
백대용,6709,37,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,정부
백대용,6709,37,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 절차"
백대용,6709,37,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,사업자
백대용,6709,37,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
백대용,6709,49,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과태료, 제재"
백대용,6709,49,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,정부
백대용,6709,49,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"조항, 절차"
백대용,6709,49,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
백대용,6709,49,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
백대용,6709,97,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,해석
백대용,6709,97,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,가이드라인
백대용,6709,97,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,통계
백대용,6709,97,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6709,99,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,가이드라인
백대용,6709,99,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6709,102,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,가이드라인
백대용,6709,102,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6709,104,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,가이드라인
백대용,6709,104,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6704,14,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
백대용,6704,14,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"절차, 고시"
백대용,6704,14,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,후속
백대용,6704,14,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6704,29,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
백대용,6704,29,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.69,"절차, 법률, 고시"
백대용,6704,29,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
백대용,6704,29,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,사업자
백대용,6704,29,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6704,47,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
백대용,6704,47,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
백대용,6704,47,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6704,58,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
백대용,6704,58,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
백대용,6704,128,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,고발
백대용,6700,25,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,지자체
백대용,6700,25,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.77,"근거, 조항, 판단, 법률"
백대용,6700,25,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
백대용,6700,25,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
백대용,6700,25,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 자료"
최장혁,7039,224,technical_security,기술·보안 통제 점검,issue_focus,0.61,"안전조치, IP"
최장혁,7039,224,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
최장혁,7039,224,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,224,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,부담
최장혁,7039,224,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7039,224,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
최장혁,7039,224,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
최장혁,7039,227,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,227,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,얼마나
최장혁,7039,255,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,257,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
최장혁,7039,257,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,257,cross_border_global,국외이전·글로벌 규범,international,0.61,"국외, 이전"
최장혁,7039,259,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,259,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
최장혁,7039,261,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,263,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,265,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 판단"
최장혁,7039,270,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7039,305,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,85,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,85,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
최장혁,7030,87,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,87,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
최장혁,7030,87,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
최장혁,7030,89,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,89,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
최장혁,7030,93,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,95,technical_security,기술·보안 통제 점검,issue_focus,0.61,"로그, IP"
최장혁,7030,95,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
최장혁,7030,95,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.77,"근거, 조항, 해석, 위반"
최장혁,7030,95,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
최장혁,7030,95,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7030,115,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7030,115,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7030,115,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
최장혁,7030,115,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
최장혁,7026,31,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7026,33,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 입증"
최장혁,7026,35,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과징금, 부과"
최장혁,7026,35,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7026,35,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
최장혁,7026,35,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7026,37,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7026,63,technical_security,기술·보안 통제 점검,issue_focus,0.53,알고리즘
최장혁,7026,63,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7026,63,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,알고리즘
최장혁,7026,66,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7026,66,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7026,66,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7026,80,technical_security,기술·보안 통제 점검,issue_focus,0.53,인증
최장혁,7026,80,cross_border_global,국외이전·글로벌 규범,international,0.77,"국외, 이전, CBPR, 국경"
최장혁,7026,82,technical_security,기술·보안 통제 점검,issue_focus,0.53,인증
최장혁,7026,82,cross_border_global,국외이전·글로벌 규범,international,0.61,"CBPR, 국경"
최장혁,7026,84,technical_security,기술·보안 통제 점검,issue_focus,0.53,인증
최장혁,7026,84,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,7026,84,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
최장혁,7026,84,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
최장혁,7026,84,cross_border_global,국외이전·글로벌 규범,international,0.53,국경
최장혁,7024,52,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,52,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,55,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,55,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,57,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,57,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,59,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,59,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,61,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,61,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,63,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,63,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,66,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,66,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
최장혁,7024,66,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,산업
최장혁,7024,66,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
최장혁,7024,124,technical_security,기술·보안 통제 점검,issue_focus,0.53,시스템
최장혁,7024,124,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
최장혁,7024,124,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7024,124,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,교육
최장혁,7024,241,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
최장혁,7024,241,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7018,18,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"교육, 점검"
최장혁,7018,18,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.61,"AI, 데이터"
최장혁,7018,156,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 처분, 부과"
최장혁,7018,156,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7018,156,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
최장혁,7018,156,cross_border_global,국외이전·글로벌 규범,international,0.61,"이전, 글로벌"
최장혁,7018,171,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7018,171,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
최장혁,7018,171,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.61,"AI, 데이터"
최장혁,7018,171,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7012,3,technical_security,기술·보안 통제 점검,issue_focus,0.53,시스템
최장혁,7012,3,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
최장혁,7012,3,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,7012,3,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"사업자, 서비스"
최장혁,7012,3,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,3,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 조사"
최장혁,7012,3,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7012,5,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,5,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 현황"
최장혁,7012,7,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,7,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
최장혁,7012,8,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,판단
최장혁,7012,8,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
최장혁,7012,8,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,8,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
최장혁,7012,9,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,10,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,10,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,7012,12,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,18,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,18,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,19,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,19,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,20,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,20,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,20,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,7012,22,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,22,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,45,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,7012,45,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"부담, 서비스"
최장혁,7012,45,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,45,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,7012,56,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,56,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,57,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,절차
최장혁,7012,57,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,57,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,57,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
최장혁,7012,60,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,60,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,62,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,62,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,140,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,140,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,142,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,142,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,144,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,144,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,146,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,146,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,148,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,절차
최장혁,7012,148,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,148,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,149,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
최장혁,7012,149,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,149,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,149,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,7012,165,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,165,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,165,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,7012,165,cross_border_global,국외이전·글로벌 규범,international,0.61,"해외, 이전"
최장혁,7012,179,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,179,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,181,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,181,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,183,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,183,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,185,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"사업자, 서비스"
최장혁,7012,185,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,185,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7012,188,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,188,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,190,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,190,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,190,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
최장혁,7012,200,technical_security,기술·보안 통제 점검,issue_focus,0.53,로그
최장혁,7012,200,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,200,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
최장혁,7012,200,cross_border_global,국외이전·글로벌 규범,international,0.61,"국외, 이전"
최장혁,7012,205,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,205,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,207,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,207,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
최장혁,7012,208,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,208,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
최장혁,7012,209,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,7012,209,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,210,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7012,211,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7010,158,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,160,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,173,technical_security,기술·보안 통제 점검,issue_focus,0.53,보안
최장혁,7010,173,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
최장혁,7010,173,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,180,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,184,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,184,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
최장혁,7010,187,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7010,187,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,부담
최장혁,7006,36,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,개선
최장혁,7006,43,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,부담
최장혁,7003,65,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7003,67,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7003,69,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7003,72,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7003,75,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,7003,91,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,행정
최장혁,7003,91,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6999,17,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,6999,17,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,6999,19,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,6999,19,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,6999,62,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,6999,62,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,6999,62,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
최장혁,6999,116,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,6999,116,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"정보주체, 권리"
최장혁,6999,116,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,부담
최장혁,6999,132,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
최장혁,6999,132,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
최장혁,6999,132,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,권고
최장혁,6996,3,technical_security,기술·보안 통제 점검,issue_focus,0.77,"안전조치, 암호화, 로그, 해킹"
최장혁,6996,3,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,3,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"유출통지, 통지"
최장혁,6996,3,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"사업자, 서비스"
최장혁,6996,3,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
최장혁,6996,3,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.69,"확인, 현황, 조사"
최장혁,6996,5,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
최장혁,6996,5,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 현황"
최장혁,6996,7,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
최장혁,6996,7,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
최장혁,6996,8,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
최장혁,6996,8,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
최장혁,6996,8,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
최장혁,6996,9,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
최장혁,6996,10,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,11,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,11,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
최장혁,6996,13,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,35,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,36,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 절차"
최장혁,6996,36,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
최장혁,6996,38,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,40,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,51,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,53,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,53,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
최장혁,6996,55,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
최장혁,6996,55,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
